Mortgage_Rate (30 yers),Personal_Income,Resident_Population,Unemployment_Rate,GDP,Crime_Rate,Median_Debt,New_Structures,Economic_Conditions_Index,CPI less shelter,Percent_With_Mortgage_Debt,Percent_With_Severely_Delinquent_Debt
1.1184624371245937,-1.6095786592615786,-3.103032767502095,-0.464771374773024,-1.5438494881047462,1.201089390212785,-0.11084722594404171,2.273523386622864,0.32624876997792035,-2.2544728283988063,0.7718864755115357,-1.0827029883194992
1.0510105486087726,-1.1375893882813324,-2.339638029304616,-0.5095335959831843,-1.1800399587036974,1.201089390212785,0.032436413391687464,2.2395344259286802,0.5010616370488339,-2.0570690851271944,0.7718864755115357,-1.129923679398854
0.9161067715771287,-1.1375893882813324,-2.339638029304616,-0.5542958171933441,-1.1800399587036974,1.201089390212785,0.032436413391687464,2.2650261464493178,0.18967621757876912,-2.0946697981313114,0.7718864755115357,-1.129923679398854
0.7812029945454857,-1.1375893882813324,-2.339638029304616,-0.375246932352704,-1.1800399587036974,1.201089390212785,0.032436413391687464,2.155334500572635,0.19513911967473518,-2.085269619880283,0.7718864755115357,-1.129923679398854
0.8968348034297515,-1.1375893882813324,-2.339638029304616,-0.5542958171933441,-1.1800399587036974,1.201089390212785,0.09441265874504015,2.4983140130321217,0.5010616370488339,-2.0570690851271944,0.7398026651933769,-1.129923679398854
1.0124666123140174,-1.1375893882813324,-2.339638029304616,-0.7781069232441439,-1.1800399587036974,1.201089390212785,0.09441265874504015,3.055269482589081,0.39180359512951296,-1.8972660548597025,0.7398026651933769,-1.129923679398854
0.9642866919455726,-1.1375893882813324,-2.339638029304616,-0.7781069232441439,-1.1800399587036974,1.201089390212785,0.09441265874504015,2.480547056305617,0.3426374762658185,-1.5212589248185415,0.7398026651933769,-1.129923679398854
1.2533662141562376,-1.1375893882813324,-2.339638029304616,-0.957155808084784,-1.1800399587036974,1.201089390212785,0.32250078427744155,2.2951527252464348,0.3644890846496827,-1.5306591030695702,0.6435512342389029,-1.129923679398854
1.5039018000721462,-1.1375893882813324,-2.339638029304616,-0.9123935868746237,-1.1800399587036974,1.201089390212785,0.32250078427744155,2.133705161949064,0.4191181056093432,-1.64346124208192,0.6435512342389029,-1.129923679398854
1.4460858956300129,-1.1375893882813324,-2.339638029304616,-0.957155808084784,-1.1800399587036974,1.201089390212785,0.32250078427744155,1.7783660274189652,0.5065245391447998,-1.7938640940983837,0.6435512342389029,-1.129923679398854
1.330454086745748,-1.1375893882813324,-2.339638029304616,-0.8676313656644639,-1.1800399587036974,1.0844903199798406,0.5802170521809599,1.7057532477541189,0.7960583502310005,-1.6528614203329484,0.8681379064660095,-1.129923679398854
1.4268139274826357,-0.7220540714234062,-1.2377547907387185,-0.8676313656644639,-0.8728889624888438,1.0844903199798406,0.5802170521809599,1.8996448189868467,0.6540228957358831,-1.728062846341179,0.8681379064660095,-1.129923679398854
1.4942658159984576,-0.7220540714234062,-1.2377547907387185,-1.0466802505051036,-0.8728889624888438,1.0844903199798406,0.5802170521809599,2.1769638391962065,0.42458100770530927,-1.681061955086034,0.8681379064660095,-1.129923679398854
1.6773495133985445,-0.7220540714234062,-1.2377547907387185,-1.0914424717152638,-0.8728889624888438,1.0844903199798406,0.6381133566176341,1.9166392993339385,0.2606939448263278,-1.690462133337065,0.9643893374204857,-1.1771443704782094
1.7640733700617437,-0.7220540714234062,-1.2377547907387185,-1.2704913565559035,-0.8728889624888438,1.0844903199798406,0.6381133566176341,2.4697323869938312,0.11319558823524452,-1.6246608855798603,0.9643893374204857,-1.1771443704782094
1.8411612426512542,-0.7220540714234062,-1.2377547907387185,-1.0914424717152638,-0.8728889624888438,1.0844903199798406,0.6381133566176341,1.8332118503573065,0.08588107775541426,-1.6152607073288319,0.9643893374204857,-1.1771443704782094
1.9182491152407648,-0.7220540714234062,-1.2377547907387185,-1.0914424717152638,-0.8728889624888438,1.0844903199798406,0.7869340586259983,2.1082134414284264,-0.12170920189129557,-1.5870601725757436,0.9964731477386445,-1.0827029883194992
1.6869854974722331,-0.7220540714234062,-1.2377547907387185,-1.1809669141355839,-0.8728889624888438,1.0844903199798406,0.7869340586259983,2.0657272405606975,-0.06708018093163509,-1.483658211814425,0.9964731477386445,-1.0827029883194992
1.5713536885879682,-0.7220540714234062,-1.2377547907387185,-1.4047780201863835,-0.8728889624888438,1.0844903199798406,0.7869340586259983,1.316425152529837,-0.012451159971974572,-1.5682598160736867,0.9964731477386445,-1.0827029883194992
1.532809752293213,-0.7220540714234062,-1.2377547907387185,-1.5838269050270233,-0.8728889624888438,1.0844903199798406,1.0407646685136325,1.4546984244448102,0.01486335050785569,-1.9254665896127905,0.932305527102327,-1.0827029883194992
1.417177943408947,-0.7220540714234062,-1.2377547907387185,-1.4943024626067034,-0.8728889624888438,1.0844903199798406,1.0407646685136325,0.8475319902259892,0.0913439798513803,-1.8408649853535288,0.932305527102327,-1.0827029883194992
1.3208181026720587,-0.7220540714234062,-1.2377547907387185,-1.3600157989762234,-0.8728889624888438,1.0844903199798406,1.0407646685136325,0.5733028755342826,0.21152782596263334,-1.8126644506004406,0.932305527102327,-1.0827029883194992
1.397905975261569,-0.7220540714234062,-1.2377547907387185,-0.9123935868746237,-0.8728889624888438,1.0574893249335515,1.1003123776070576,1.7227477281012107,0.22245363015456546,-1.681061955086034,0.8360540961478531,-1.0354822972401438
1.465357863777391,-0.6361756321221799,0.08456321940894833,-0.957155808084784,-0.950278715711587,1.0574893249335515,1.1003123776070576,0.8869282855760654,0.03125205679575373,-1.5568856003899434,0.8360540961478531,-1.0354822972401438
1.3400900708194365,-0.6361756321221799,0.08456321940894833,-1.2257291353457436,-0.950278715711587,1.0574893249335515,1.1003123776070576,1.2646692351091486,0.35902618255371666,-1.3513977038224456,0.8360540961478531,-1.0354822972401438
1.3593620389668137,-0.6361756321221799,0.08456321940894833,-1.1362046929254235,-0.950278715711587,1.0574893249335515,1.1765684161687846,0.6304661276108637,0.03671495889171978,-1.1862365719518655,1.0606407683749597,-1.0354822972401438
1.4364499115563243,-0.6361756321221799,0.08456321940894833,-1.1809669141355839,-0.950278715711587,1.0574893249335515,1.1765684161687846,1.3457792549475407,0.03671495889171978,-0.9791506450816985,1.0606407683749597,-1.0354822972401438
1.821889274503877,-0.6361756321221799,0.08456321940894833,-0.8676313656644639,-0.950278715711587,1.0574893249335515,1.1765684161687846,1.2677591406268016,-0.1380979081791937,-0.9790566432991877,1.0606407683749597,-1.0354822972401438
1.8604332107986323,-0.6361756321221799,0.08456321940894833,-0.8676313656644639,-0.950278715711587,1.0574893249335515,1.2479673822106563,0.7455651081434391,-0.37300269830573374,-1.0957128553944566,1.1568921993294359,-0.8938202240020787
1.735165417840678,-0.6361756321221799,0.08456321940894833,-1.0019180292949437,-0.950278715711587,1.0574893249335515,1.2479673822106563,0.8792035217819328,-0.40578011088153,-1.1501398874679178,1.1568921993294359,-0.8938202240020787
1.5520817204405901,-0.6361756321221799,0.08456321940894833,-1.1362046929254235,-0.950278715711587,1.0574893249335515,1.2479673822106563,0.8150879822906324,-0.3402252857299375,-1.0307576236798484,1.1568921993294359,-0.8938202240020787
1.5520817204405901,-0.6361756321221799,0.08456321940894833,-1.1809669141355839,-0.950278715711587,1.0574893249335515,1.272738452061918,0.6219688874373178,-0.13263500608322767,-1.0088552083549505,0.9964731477386445,-0.7521581507640135
1.3882699911878804,-0.6361756321221799,0.08456321940894833,-1.1362046929254235,-0.950278715711587,1.0574893249335515,1.272738452061918,0.2789893749778312,-0.023376964163906677,-0.8405920176615318,0.9964731477386445,-0.7521581507640135
1.2822741663773034,-0.6361756321221799,0.08456321940894833,-0.9123935868746237,-0.950278715711587,1.0574893249335515,1.272738452061918,0.33151776877793276,-0.0780059851235672,-0.9250996201382801,0.9964731477386445,-0.7521581507640135
0.954650707871884,-0.6361756321221799,0.08456321940894833,-0.6438202596136641,-0.950278715711587,1.3115758296402271,1.2354361351094298,0.25504260721602023,-0.21457853752271838,-0.7788328465522701,1.0285569580568008,-0.5632753864465931
1.108826453050905,-1.1666717282837396,1.4324349732063646,-0.6885824808238239,-1.086772642362365,1.3115758296402271,1.2354361351094298,-0.5630098785826202,-0.5041123486089188,-0.6727048340981507,1.0285569580568008,-0.5632753864465931
1.157006373419349,-1.1666717282837396,1.4324349732063646,-0.7781069232441439,-1.086772642362365,1.3115758296402271,1.2354361351094298,-0.20226340939662862,-0.5969816842403417,-0.47210503022119543,1.0285569580568008,-0.5632753864465931
1.108826453050905,-1.1666717282837396,1.4324349732063646,-0.9123935868746237,-1.086772642362365,1.3115758296402271,1.2676870966412686,0.6443707024403024,-0.7062397261596627,-0.29265562740904955,1.3493950612383836,-0.516054695367238
1.224458261935171,-1.1666717282837396,1.4324349732063646,-0.5990580384035038,-1.086772642362365,1.3115758296402271,1.2676870966412686,-0.002192027128594754,-0.9411445162862028,-0.01224831018085356,1.3493950612383836,-0.516054695367238
1.4942658159984576,-1.1666717282837396,1.4324349732063646,-0.28572248993238436,-1.086772642362365,1.3115758296402271,1.2676870966412686,-0.16441206680537898,-1.0995686770692181,0.06426914078252466,1.3493950612383836,-0.516054695367238
1.600261640809034,-1.1666717282837396,1.4324349732063646,-0.3304847111425442,-1.086772642362365,1.3115758296402271,1.1580143991429377,-0.09875157455525203,-1.1596606001248446,0.3173219393002265,1.3173112509202272,-0.3743926221291727
1.6484415611774788,-1.1666717282837396,1.4324349732063646,-0.3304847111425442,-1.086772642362365,1.3115758296402271,1.1580143991429377,-0.0253663185109925,-1.5092863342666716,0.16362902489590025,1.3173112509202272,-0.3743926221291727
1.224458261935171,-1.1666717282837396,1.4324349732063646,-0.5542958171933441,-1.086772642362365,1.3115758296402271,1.1580143991429377,-0.5545126384090744,-2.000947522903616,0.12057620850618482,1.3173112509202272,-0.3743926221291727
1.3786340071141918,-1.1666717282837396,1.4324349732063646,-0.464771374773024,-1.086772642362365,1.3115758296402271,1.4643985336954053,-0.5066191028854523,-2.5144603199244244,-0.1213843796753006,1.2531436302839098,-0.09106847565304227
1.2726381823036148,-1.1666717282837396,1.4324349732063646,-0.375246932352704,-1.086772642362365,1.3115758296402271,1.4643985336954053,-0.828741753100781,-3.1044537462887574,-0.6270199677981506,1.2531436302839098,-0.09106847565304227
0.5017594564085103,-1.1666717282837396,1.4324349732063646,0.0723752797488957,-1.086772642362365,1.3115758296402271,1.4643985336954053,-0.6626593315269305,-3.5360230118700753,-1.0229554757314945,1.2531436302839098,-0.09106847565304227
0.27049583863997867,-1.1666717282837396,1.4324349732063646,0.6542841554809748,-1.086772642362365,0.6059537931645249,1.482563984919664,-0.8998095800068008,-3.9402777669715627,-0.8479241566973347,1.1248083890112772,0.2866970529817984
0.34758371122948917,-1.0147592699182237,-0.8496118997851673,1.0571441463724147,-0.8912855380007116,0.6059537931645249,1.482563984919664,-0.9376609225980505,-3.8965745502038343,-0.8663485060693487,1.1248083890112772,0.2866970529817984
0.2223159182715348,-1.0147592699182237,-0.8496118997851673,1.146668588792735,-0.8912855380007116,0.6059537931645249,1.482563984919664,-0.9747397888098868,-3.9348148648755967,-0.8373019552736719,1.1248083890112772,0.2866970529817984
0.039232220871447065,-1.0147592699182237,-0.8496118997851673,1.1019063675825744,-0.8912855380007116,0.6059537931645249,1.3895996168896347,-0.9639251194981012,-3.7381503894208192,-0.8006412600946574,1.0285569580568008,0.6172418905372841
