Mortgage_Rate (30 yers),Personal_Income,Resident_Population,Unemployment_Rate,GDP,Crime_Rate,Median_Debt,New_Structures,Economic_Conditions_Index,CPI all items less shelter,Percent_With_Mortgage_Debt,Percent_With_Severely_Delinquent_Debt
1.0786453621937733,-1.5895546302591352,-2.783915938317552,-0.5142249801579619,-1.4936711253066661,1.1936977741872243,-0.1779607683963438,2.2287806050464085,0.33471283268771584,-2.221472685317062,0.7252890722586377,-1.1286989055771337
1.0115699363094552,-1.5362223907458985,-2.7137700935121427,-0.5593110566173096,-1.4534220634637849,1.1936977741872243,-0.1289383582706212,2.1954385743594536,0.5065316030767277,-2.0230489873165918,0.7252890722586377,-1.1429197430934859
0.8774190845408173,-1.4828901512326615,-2.643624248706734,-0.6043971330766568,-1.4131730016209028,1.1936977741872243,-0.07991595811555803,2.22044509737467,0.20047941832130034,-2.0608439774119196,0.7252890722586377,-1.1618808597819554
0.7432682327721802,-1.4295579117194261,-2.573478403901325,-0.4240528272392672,-1.3729239397780215,1.1936977741872243,-0.0308935479898354,2.1128412710667694,0.20584875489595697,-2.0513952298880884,0.7252890722586377,-1.1761016972983074
0.8582546771452981,-1.3762256722061894,-2.503332559095881,-0.6043971330766568,-1.3326748779351394,1.1936977741872243,-0.009689276503716733,2.449292671635134,0.5065316030767277,-2.0230489873165918,0.7151047475248349,-1.1761016972983074
0.973241121518416,-1.3228934326929525,-2.433186714290472,-0.8298275153733936,-1.2924258160922573,1.1936977741872243,0.011514985011742453,2.9956473108463744,0.39914487158359535,-1.8624202794114522,0.7015256478797651,-1.1761016972983074
0.9253301030296163,-1.2695611931797157,-2.3630408694850633,-0.8298275153733936,-1.2521767542493751,1.1936977741872243,0.03271925649786112,2.4318638828669528,0.3508208424116857,-1.4844703784581799,0.6913413231459622,-1.1761016972983074
1.2127962139624113,-1.216228953666479,-2.2928950246796544,-1.0101718212107833,-1.2119276924064941,1.1936977741872243,0.11075628434446101,2.2499982609381073,0.37229818871031223,-1.493919125982011,0.6573935740332866,-1.1761016972983074
1.4619335101041662,-1.1628967141532434,-2.222749179874245,-0.9650857447514356,-1.1716786305636118,1.1936977741872243,0.18879330222040142,2.0916236151750707,0.4259915544568785,-1.6073040962679943,0.6234458249206135,-1.1761016972983074
1.4044402879176068,-1.1095644746400066,-2.1526033350688363,-1.0101718212107833,-1.1314295687207296,1.1936977741872243,0.2668303300670013,1.74304783981145,0.5119009396513843,-1.758484056649303,0.5894980758079379,-1.1761016972983074
1.2894538435444898,-1.05623223512677,-2.0824574902634274,-0.9199996682920883,-1.0911805068778486,1.1836730260023338,0.35500418792728244,1.6718171378893187,0.7964757781081853,-1.6167528437918257,0.6675778987670895,-1.1761016972983074
1.3852758805220877,-1.0171045282550348,-1.9980837792119999,-0.9199996682920883,-1.0628631724900586,1.1736482865886357,0.4431780557582231,1.8620182674899033,0.656873027167113,-1.6923428239824785,0.7490524966375104,-1.1761016972983074
1.4523513064064066,-0.9779768233163268,-1.913710087234908,-1.1003439741294776,-1.0345458381022679,1.1636235384037452,0.5313519136185042,2.134058926958468,0.4313608910315351,-1.6450990863633195,0.827132319596662,-1.1761016972983074
1.6344131766638426,-0.9388491164445919,-1.8293363761834804,-1.1454300505888253,-1.0062285020001536,1.153598790218855,0.5511602928431374,1.8786892828333808,0.27028079379183645,-1.6545478338871535,0.8610800687093375,-1.1903225348146593
1.7206530099436808,-0.8997214095728568,-1.7449626651320185,-1.3257743564262143,-0.9779111676123637,1.1435740508051586,0.5709686620971111,2.4212550549211036,0.1253087062761077,-1.5884066012203293,0.8950278178220131,-1.2092836515031289
1.7973106395257592,-0.860593704634149,-1.6605889731549264,-1.1454300505888253,-0.9495938332245738,1.1335493026202663,0.5907770413217442,1.7968497529654002,0.09846202340282457,-1.5789578536964979,0.9289755669346886,-1.223504489019481
1.8739682691078379,-0.8214659977624139,-1.576215262103499,-1.1454300505888253,-0.9212764988367839,1.1235245544353758,0.641693876659483,2.066617092159855,-0.105572766434127,-1.5506116111250015,0.9391598916684916,-1.1903225348146593
1.643995380361602,-0.7823382908906789,-1.4918415510520715,-1.23560220350752,-0.892959164448994,1.1134998150216797,0.6926107020265622,2.0249395538011608,-0.051879400687560806,-1.446675388362852,0.9527389913135613,-1.1618808597819554
1.529008935988485,-0.743210585951971,-1.4074678590749796,-1.4610325858042568,-0.8646418300612041,1.1034750668367872,0.7435275373643008,1.289899331838743,0.0018139650590054475,-1.5317141160773389,0.9629233160473641,-1.1286989055771337
1.4906801211974459,-0.704082879080236,-1.3230941480235523,-1.641376891641646,-0.8363244939590889,1.093450318651897,0.8303719773467203,1.4255407748606737,0.028660647932288574,-1.8907665219829488,0.9391598916684916,-1.1286989055771337
1.375693676824328,-0.664955172208501,-1.2387204369721247,-1.5512047387229515,-0.808007159571299,1.0834255792382006,0.9172164173291398,0.8299308630437042,0.1038313599774812,-1.805727794268462,0.9187912422008857,-1.1286989055771337
1.2798716398467294,-0.6258274672697931,-1.1543467449950329,-1.4159465093449093,-0.7796898251835092,1.0734008310533103,1.0040608573115595,0.5609212972739533,0.22195676461992683,-1.7773815516969653,0.8950278178220131,-1.1286989055771337
1.356529269428808,-0.586699760398058,-1.0699730339436055,-0.9650857447514356,-0.7513724907957182,1.0710793851146707,1.0244342338996875,1.6884881532327964,0.2326954377692401,-1.6450990863633195,0.8610800687093375,-1.1144780680607818
1.423604695313127,-0.5786132610316342,-0.968720143992956,-1.0101718212107833,-0.7585073247822478,1.0687579479472273,1.044807620458475,0.868577307703584,0.04476865765625833,-1.520281131573504,0.827132319596662,-1.0955169513723122
1.2990360472422495,-0.5705267597321833,-0.8674672349680058,-1.2806882799668673,-0.7656421604831016,1.06643650200859,1.0651809970466033,1.2391285123836069,0.3669288521356556,-1.3137315107025374,0.7931845704839888,-1.0812961138559603
1.3182004546377686,-0.5624402603657594,-0.766214345017391,-1.1905161270481723,-0.7727769944696312,1.0641150560699524,1.0912708914479212,0.6169965307020141,0.05013799423091495,-1.147717016708812,0.8712643934431404,-1.0812961138559603
