Mortgage_Rate (30 yers),Personal_Income,Resident_Population,Unemployment_Rate,GDP,Crime_Rate,Median_Debt,New_Structures,Economic_Conditions_Index,CPI all items less shelter,Percent_With_Mortgage_Debt,Percent_With_Severely_Delinquent_Debt
1.0786453621937733,-1.7941251742170166,-2.0325758028765826,-0.1974672533934197,-0.5394392795154148,2.1058949039668597,0.14687091907441152,0.7000380817525003,0.41694147725954794,-2.7792734311926877,0.8671664003809942,-0.6154758552584886
1.0115699363094552,-1.2516468697871606,-1.596725517833166,-0.3282285666024854,-0.47639003599204416,2.1058949039668597,0.2847789790166003,1.630240755670086,0.6518559687869314,-1.951930029795545,0.9331852415622618,-0.6154758552584886
0.8774190845408173,-1.2516468697871606,-1.596725517833166,-0.3282285666024854,-0.47639003599204416,2.1058949039668597,0.2847789790166003,1.138341946258261,0.6001747806509069,-1.951930029795545,0.9331852415622618,-0.6154758552584886
0.7432682327721802,-1.2516468697871606,-1.596725517833166,-0.13208659678888657,-0.47639003599204416,2.1058949039668597,0.2847789790166003,1.451101487764884,0.7176320264145987,-1.951930029795545,0.9331852415622618,-0.6154758552584886
0.8582546771452981,-1.2516468697871606,-1.596725517833166,-0.13208659678888657,-0.47639003599204416,2.1058949039668597,0.24053347645181478,1.3306964060581088,0.8256926925171948,-1.951930029795545,0.9331852415622618,-0.6154758552584886
0.973241121518416,-1.2516468697871606,-1.596725517833166,-0.26284790999795227,-0.47639003599204416,2.1058949039668597,0.24053347645181478,1.992924355445372,0.4968124043788583,-1.951930029795545,0.9331852415622618,-0.6154758552584886
0.9253301030296163,-1.2516468697871606,-1.596725517833166,-0.3282285666024854,-0.47639003599204416,2.1058949039668597,0.24053347645181478,0.7587722679509272,0.5109072738705009,-1.951930029795545,0.9331852415622618,-0.6154758552584886
1.2127962139624113,-1.2516468697871606,-1.596725517833166,-0.5243705364160836,-0.47639003599204416,2.1058949039668597,0.3861988647657517,1.0913545972995193,0.5390970128537872,-1.951930029795545,0.8671664003809942,-0.40750684480584853
1.4619335101041662,-1.2516468697871606,-1.596725517833166,-0.3936092232070179,-0.47639003599204416,2.1058949039668597,0.3861988647657517,1.0172026872240054,0.48741582471776274,-1.951930029795545,0.8671664003809942,-0.40750684480584853
1.4044402879176068,-1.2516468697871606,-1.596725517833166,-0.5243705364160836,-0.47639003599204416,2.1058949039668597,0.3861988647657517,1.5641647961968557,0.4780192450566676,-1.951930029795545,0.8671664003809942,-0.40750684480584853
1.2894538435444898,-1.2516468697871606,-1.596725517833166,-0.3282285666024854,-0.47639003599204416,1.8688823853302936,0.8122773082954725,0.5921140146128909,0.4968124043788583,-1.951930029795545,0.7021192974278219,-0.6154758552584886
1.3852758805220877,-0.9705823695776195,-1.2222335139943914,-0.3282285666024854,-0.42338504093263396,1.8688823853302936,0.8122773082954725,0.8167722768218737,0.41224318742899996,-1.5906925602504518,0.7021192974278219,-0.6154758552584886
1.4523513064064066,-0.9705823695776195,-1.2222335139943914,-0.5243705364160836,-0.42338504093263396,1.8688823853302936,0.8122773082954725,1.9811775182056865,0.4404329264122862,-1.5906925602504518,0.7021192974278219,-0.6154758552584886
1.6344131766638426,-0.9705823695776195,-1.2222335139943914,-0.5897511930206161,-0.42338504093263396,1.8688823853302936,0.4789994967685163,1.112645739796449,0.4733209552261196,-1.5906925602504518,0.7021192974278219,-0.40750684480584853
1.7206530099436808,-0.9705823695776195,-1.2222335139943914,-0.5243705364160836,-0.42338504093263396,1.8688823853302936,0.4789994967685163,1.4562407290572463,0.5625884620065255,-1.5906925602504518,0.7021192974278219,-0.40750684480584853
1.7973106395257592,-0.9705823695776195,-1.2222335139943914,-0.26284790999795227,-0.42338504093263396,1.8688823853302936,0.4789994967685163,2.9708485556491793,0.5484935925148824,-1.5906925602504518,0.7021192974278219,-0.40750684480584853
1.8739682691078379,-0.9705823695776195,-1.2222335139943914,-0.26284790999795227,-0.42338504093263396,1.8688823853302936,0.7473455967393586,1.2337849988307046,0.34646712980133276,-1.5906925602504518,0.9001758209716268,-0.6154758552584886
1.643995380361602,-0.9705823695776195,-1.2222335139943914,-0.5243705364160836,-0.42338504093263396,1.8688823853302936,0.7473455967393586,1.0627216815277862,0.5437953026843348,-1.5906925602504518,0.9001758209716268,-0.6154758552584886
1.529008935988485,-0.9705823695776195,-1.2222335139943914,-0.5897511930206161,-0.42338504093263396,1.8688823853302936,0.7473455967393586,0.6383671862441521,0.609571360312002,-1.5906925602504518,0.9001758209716268,-0.6154758552584886
1.4906801211974459,-0.9705823695776195,-1.2222335139943914,-0.8512738194387475,-0.42338504093263396,1.8688823853302936,1.228587264245955,0.20006332173839153,0.5062089840399534,-1.5906925602504518,0.636100456246552,-0.6154758552584886
1.375693676824328,-0.9705823695776195,-1.2222335139943914,-0.7858931628342143,-0.42338504093263396,1.8688823853302936,1.228587264245955,0.1273797663178383,0.6377610992952882,-1.5906925602504518,0.636100456246552,-0.6154758552584886
1.2798716398467294,-0.9705823695776195,-1.2222335139943914,-1.0474157892523457,-0.42338504093263396,1.8688823853302936,1.228587264245955,-0.07525317606673443,0.5437953026843348,-1.5906925602504518,0.636100456246552,-0.6154758552584886
1.356529269428808,-0.9705823695776195,-1.2222335139943914,-0.5897511930206161,-0.42338504093263396,1.187559852510878,1.026322109664078,0.5150253952274556,0.37465686878461857,-1.5906925602504518,0.9001758209716268,-0.6154758552584886
1.423604695313127,-0.5493826030206658,-0.8782455999614966,-0.7858931628342143,-0.38631028758768504,1.187559852510878,1.026322109664078,-0.2463164933696527,0.5766833314981686,-0.5180472126988068,0.9001758209716268,-0.6154758552584886
1.2990360472422495,-0.5493826030206658,-0.8782455999614966,-1.0474157892523457,-0.38631028758768504,1.187559852510878,1.026322109664078,0.40489879610540525,0.5015106942094059,-0.5180472126988068,0.9001758209716268,-0.6154758552584886
1.3182004546377686,-0.5493826030206658,-0.8782455999614966,-1.1127964458568784,-0.38631028758768504,1.187559852510878,1.0087962937130917,0.0664430481369704,0.18202698573216428,-0.5180472126988068,0.9992040827435318,-0.6154758552584886
1.3948580842198472,-0.5493826030206658,-0.8782455999614966,-1.0474157892523457,-0.38631028758768504,1.187559852510878,1.0087962937130917,0.19639243510098986,0.15383724674887822,-0.5180472126988068,0.9992040827435318,-0.6154758552584886
1.7781462321302401,-0.5493826030206658,-0.8782455999614966,-0.7205125062296818,-0.38631028758768504,1.187559852510878,1.0087962937130917,1.0766710507499127,0.16323382640997358,-0.5180472126988068,0.9992040827435318,-0.6154758552584886
1.8164750469212794,-0.5493826030206658,-0.8782455999614966,-0.6551318496251493,-0.38631028758768504,1.187559852510878,0.9524838359033645,-0.06203798417208839,-0.01060289732029024,-0.5180472126988068,0.8671664003809942,-0.3035223395795285
1.691906398850402,-0.5493826030206658,-0.8782455999614966,-0.91665447604328,-0.38631028758768504,1.187559852510878,0.9524838359033645,0.04221519633011932,0.11155263827394928,-0.5180472126988068,0.8671664003809942,-0.3035223395795285
1.5098445285929651,-0.5493826030206658,-0.8782455999614966,-0.8512738194387475,-0.38631028758768504,1.187559852510878,0.9524838359033645,-0.3586456244741441,0.08806118912121101,-0.5180472126988068,0.8671664003809942,-0.3035223395795285
1.5098445285929651,-0.5493826030206658,-0.8782455999614966,-0.9820351326478132,-0.38631028758768504,1.187559852510878,0.9516219105287258,-0.13325318493768099,0.1256475077655922,-0.5180472126988068,0.9001758209716268,-0.19953783435320852
1.3469470657310483,-0.5493826030206658,-0.8782455999614966,-0.9820351326478132,-0.38631028758768504,1.187559852510878,0.9516219105287258,-0.06203798417208839,0.13974237725723532,-0.5180472126988068,0.9001758209716268,-0.19953783435320852
1.2415428250556901,-0.5493826030206658,-0.8782455999614966,-0.9820351326478132,-0.38631028758768504,1.187559852510878,0.9516219105287258,-0.6721393433082475,0.0034919721713528836,-0.5180472126988068,0.9001758209716268,-0.19953783435320852
0.9157478993318566,-0.5493826030206658,-0.8782455999614966,-0.7205125062296818,-0.38631028758768504,0.32184635457940625,0.7953261092609119,0.37186081636879015,-0.04349092613412385,-0.5180472126988068,0.7021192974278219,0.008431176099431028
1.0690631584960137,-1.3014683313356032,-0.5292633795323727,-0.8512738194387475,-0.4303661981373428,0.32184635457940625,0.7953261092609119,-0.6699368113258065,-0.2643105481698642,-0.8991624133164259,0.7021192974278219,0.008431176099431028
1.1169741769848127,-1.3014683313356032,-0.5292633795323727,-0.8512738194387475,-0.4303661981373428,0.32184635457940625,0.7953261092609119,-0.017253167195787893,-0.6824583430886069,-0.8991624133164259,0.7021192974278219,0.008431176099431028
1.0690631584960137,-1.3014683313356032,-0.5292633795323727,-1.0474157892523457,-0.4303661981373428,0.32184635457940625,0.5413454322007141,0.1971266124284702,-0.8140104583439416,-0.8991624133164259,1.1642511856967042,0.008431176099431028
1.1840496028691316,-1.3014683313356032,-0.5292633795323727,-0.7205125062296818,-0.4303661981373428,0.32184635457940625,0.5413454322007141,0.09140507727130183,-0.9173728346159903,-0.8991624133164259,1.1642511856967042,0.008431176099431028
1.4523513064064066,-1.3014683313356032,-0.5292633795323727,-0.3936092232070179,-0.4303661981373428,0.32184635457940625,0.5413454322007141,-0.24117725207729035,-1.1851753549572073,-0.8991624133164259,1.1642511856967042,0.008431176099431028
1.557755547081764,-1.3014683313356032,-0.5292633795323727,-0.26284790999795227,-0.4303661981373428,0.32184635457940625,0.33333410845457934,-0.042949373657599654,-1.377805238009662,-0.8991624133164259,1.0982323445154343,0.008431176099431028
1.6056665655705638,-1.3014683313356032,-0.5292633795323727,-0.1974672533934197,-0.4303661981373428,0.32184635457940625,0.33333410845457934,0.42912664791225635,-1.5657368312315687,-0.8991624133164259,1.0982323445154343,0.008431176099431028
1.1840496028691316,-1.3014683313356032,-0.5292633795323727,-0.3282285666024854,-0.4303661981373428,0.32184635457940625,0.33333410845457934,-1.1199875130712524,-1.8335393515727858,-0.8991624133164259,1.0982323445154343,0.008431176099431028
1.3373648620332887,-1.3014683313356032,-0.5292633795323727,-0.26284790999795227,-0.4303661981373428,0.32184635457940625,0.8731867014366059,-0.824114050096677,-2.242290566830433,-0.8991624133164259,1.0982323445154343,0.320384691778391
1.2319606213579304,-1.3014683313356032,-0.5292633795323727,-0.13208659678888657,-0.4303661981373428,0.32184635457940625,0.8731867014366059,-1.6155572091204793,-2.759102448190677,-0.8991624133164259,1.0982323445154343,0.320384691778391
0.4653843255371457,-1.3014683313356032,-0.5292633795323727,0.06405537302471163,-0.4303661981373428,0.32184635457940625,0.8731867014366059,-1.5142407379281928,-3.0597929973457276,-0.8991624133164259,1.0982323445154343,0.320384691778391
0.23541143679091,-1.3014683313356032,-0.5292633795323727,0.7178619390700394,-0.4303661981373428,-0.18803128133004754,1.1633682442316282,-1.1699115713399153,-3.4309578939589933,-0.8991624133164259,0.9661946621528968,0.7363227126836706
0.3120690663729886,-1.034893738269633,-0.6615636753409985,0.783242595674572,-0.39819754976552646,-0.18803128133004754,1.1633682442316282,-1.1170508037613311,-3.6470792261641862,-0.5758538036016183,0.9661946621528968,0.7363227126836706
0.18750041830211112,-1.034893738269633,-0.6615636753409985,0.783242595674572,-0.39819754976552646,-0.18803128133004754,1.1633682442316282,-1.2514052546902326,-3.604794617689257,-0.5758538036016183,0.9661946621528968,0.7363227126836706
0.0054385480446743255,-1.034893738269633,-0.6615636753409985,0.5217199692564412,-0.39819754976552646,-0.18803128133004754,0.9085256417967918,-1.0223419285163677,-3.4168630244673506,-0.5758538036016183,0.9992040827435318,1.0482762283626301
0.053349566533474065,-1.034893738269633,-0.6615636753409985,1.306287848510834,-0.39819754976552646,-0.18803128133004754,0.9085256417967918,-1.1809242312521204,-3.318198938025849,-0.5758538036016183,0.9992040827435318,1.0482762283626301
0.5899529736080231,-1.034893738269633,-0.6615636753409985,2.0254750711606944,-0.39819754976552646,-0.18803128133004754,0.9085256417967918,-0.985633062142351,-3.050396417684632,-0.5758538036016183,0.9992040827435318,1.0482762283626301
0.39830889965282673,-1.034893738269633,-0.6615636753409985,2.0254750711606944,-0.39819754976552646,-0.18803128133004754,0.7878560893473766,-1.282974879771887,-2.519489666832746,-0.5758538036016183,0.9001758209716268,1.4642142492679098
0.3695622885595479,-1.034893738269633,-0.6615636753409985,1.9600944145561618,-0.39819754976552646,-0.18803128133004754,0.7878560893473766,-1.1097090304865278,-1.9979794956419543,-0.5758538036016183,0.9001758209716268,1.4642142492679098
0.24499364048866962,-1.034893738269633,-0.6615636753409985,1.8947137579516293,-0.39819754976552646,-0.18803128133004754,0.7878560893473766,-1.1442153648781035,-1.7677632939451184,-0.5758538036016183,0.9001758209716268,1.4642142492679098
0.13958939981331223,-1.034893738269633,-0.6615636753409985,1.763952444742564,-0.39819754976552646,-0.18803128133004754,0.5172115217108311,-1.5443420083548867,-1.4999607736039013,-0.5758538036016183,0.8341569797903593,1.9841367753995092
0.07251397392899328,-1.034893738269633,-0.6615636753409985,1.633191131533498,-0.39819754976552646,-0.18803128133004754,0.5172115217108311,-1.4767976942266958,-1.1757787752961122,-0.5758538036016183,0.8341569797903593,1.9841367753995092
0.12042499241779217,-1.034893738269633,-0.6615636753409985,1.5678104749289654,-0.39819754976552646,-0.18803128133004754,0.5172115217108311,-1.3277596967481875,-0.8609933566494183,-0.5758538036016183,0.8341569797903593,1.9841367753995092
0.2162470293953908,-1.034893738269633,-0.6615636753409985,1.9600944145561618,-0.39819754976552646,-0.6405571746158719,0.4209631882095118,-1.293987539684092,-0.6589668939358686,-0.5758538036016183,0.8671664003809942,1.9841367753995092
0.17791821460435153,-0.262164854572074,-0.37938893641912347,1.8293331013470968,-0.3469735250287246,-0.6405571746158719,0.4209631882095118,-1.4283419906129935,-0.6401737346136779,0.35474635217768563,0.8671664003809942,1.9841367753995092
0.15875380720883145,-0.262164854572074,-0.37938893641912347,1.763952444742564,-0.3469735250287246,-0.6405571746158719,0.4209631882095118,-0.7573039132959665,-0.2549139685087691,0.35474635217768563,0.8671664003809942,1.9841367753995092
0.2833224552797089,-0.262164854572074,-0.37938893641912347,1.502429818324433,-0.3469735250287246,-0.6405571746158719,0.4427986310336917,-1.3556584351924403,-0.029396056642480725,0.35474635217768563,0.8011475591997244,1.5681987544942302
0.08209617762675289,-0.262164854572074,-0.37938893641912347,1.502429818324433,-0.3469735250287246,-0.6405571746158719,0.4427986310336917,-1.5149749152556733,0.03638000098518649,0.35474635217768563,0.8011475591997244,1.5681987544942302
-0.06163687783964378,-0.262164854572074,-0.37938893641912347,1.763952444742564,-0.3469735250287246,-0.6405571746158719,0.4427986310336917,-1.2073546150414125,0.07396631962956789,0.35474635217768563,0.8011475591997244,1.5681987544942302
-0.23411654439932097,-0.262164854572074,-0.37938893641912347,1.763952444742564,-0.3469735250287246,-0.6405571746158719,0.3514345413219916,-1.0502406669606206,0.05987145013792496,0.35474635217768563,0.7021192974278219,1.4642142492679098
-0.3586851924701984,-0.262164854572074,-0.37938893641912347,1.633191131533498,-0.3469735250287246,-0.6405571746158719,0.3514345413219916,-1.1141140944514099,0.1068543484434015,0.35474635217768563,0.7021192974278219,1.4642142492679098
-0.435342822052277,-0.262164854572074,-0.37938893641912347,1.502429818324433,-0.3469735250287246,-0.6405571746158719,0.3514345413219916,-1.2381900627955866,0.21961330437654566,0.35474635217768563,0.7021192974278219,1.4642142492679098
-0.550329266425394,-0.262164854572074,-0.37938893641912347,1.3716685051153672,-0.3469735250287246,-0.6405571746158719,-0.03068570810115657,-1.5869242933487462,0.3041825213264038,0.35474635217768563,0.4380439327027446,1.4642142492679098
