Mortgage_Rate (30 yers),Personal_Income,Resident_Population,Unemployment_Rate,GDP,Crime_Rate,Median_Debt,New_Structures,Economic_Conditions_Index,CPI all items less shelter,Percent_With_Mortgage_Debt,Percent_With_Severely_Delinquent_Debt
1.0786453621937733,-1.3713056216536632,-1.5284998133011856,-0.4872402570565054,-1.4072493258933316,1.7423602068141402,-3.429515453816582,1.4323338890831394,-0.7288131868743514,-2.195793093116511,0.6312822253609361,-1.6117845245023301
1.0115699363094552,-1.3713056216536632,-1.5284998133011856,-0.7062024778389838,-1.4072493258933316,1.7423602068141402,-3.228895697129905,0.850015381877169,-0.557200408463123,-2.1120794400711853,0.6312822253609361,-1.6363682527358936
0.8774190845408173,-1.3713056216536632,-1.5284998133011856,-0.7791898847664771,-1.4072493258933316,1.7423602068141402,-3.028275964682426,1.7592914115717375,-0.49999614899271366,-2.1120794400711853,0.6312822253609361,-1.6691465570473114
0.7432682327721802,-1.3713056216536632,-1.5284998133011856,-0.41425285012901286,-1.4072493258933316,1.7423602068141402,-2.8276562079957492,2.635155723639734,-0.557200408463123,-2.0981271645636292,0.6312822253609361,-1.6937302852808753
0.8582546771452981,-1.3713056216536632,-1.5284998133011856,-0.5602276639839987,-1.4072493258933316,1.7423602068141402,-2.7133279903796392,1.7974762317163915,-0.1338888883820933,-2.0981271645636292,0.6312822253609361,-1.6691465570473114
0.973241121518416,-1.3713056216536632,-1.5284998133011856,-0.7791898847664771,-1.4072493258933316,1.7423602068141402,-2.598999797002726,0.8189902155096377,-0.20825442569362557,-1.5121315932463442,0.6312822253609361,-1.6363682527358936
0.9253301030296163,-1.3713056216536632,-1.5284998133011856,-0.4872402570565054,-1.4072493258933316,1.7423602068141402,-2.484671579386616,0.8905867532808636,-0.03664164728239733,-1.5121315932463442,0.6312822253609361,-1.6117845245023301
1.2127962139624113,-1.3713056216536632,-1.5284998133011856,-0.8521772916939697,-1.4072493258933316,1.7423602068141402,-2.1777225641245117,0.850015381877169,-0.08240505485872492,-1.791177103397433,0.07515264587630276,-1.5872007962687664
1.4619335101041662,-1.3713056216536632,-1.5284998133011856,-0.7062024778389838,-1.4072493258933316,1.7423602068141402,-1.8707735246232098,0.8476288306181281,-0.20253399974658468,-1.791177103397433,0.07515264587630276,-1.5544224919573486
1.4044402879176068,-1.3713056216536632,-1.5284998133011856,-0.8521772916939697,-1.4072493258933316,1.7423602068141402,-1.5638245093611054,1.9931734349577421,-0.32266294463444445,-1.6725827615832192,0.07515264587630276,-1.529838763723785
1.2894538435444898,-1.3713056216536632,-1.5284998133011856,-0.3412654432015196,-1.4072493258933316,1.8414665992063577,-1.2187391423203344,-0.004369968859459855,-0.32838337058148537,-1.6725827615832192,0.6312822253609361,-1.5052550354902214
1.3852758805220877,-1.024228696463852,-1.2797552977133497,-0.3412654432015196,-1.0850814513403566,1.8414665992063577,-0.873653799518761,-0.0783530578897266,0.2837022057518955,-1.6237497973067794,0.6312822253609361,-1.4724767311788034
1.4523513064064066,-1.024228696463852,-1.2797552977133497,-0.5602276639839987,-1.0850814513403566,1.8414665992063577,-0.52856843247799,1.5492749007761417,0.5525622252628196,-1.6237497973067794,0.6312822253609361,-1.44789300294524
1.6344131766638426,-1.024228696463852,-1.2797552977133497,-0.6332150709114913,-1.0850814513403566,1.8414665992063577,-0.42926851661012444,2.520601263205773,0.1521324089699538,-1.3935372514321303,1.1874118048455695,-1.44789300294524
